"ATRIA-X Audit Evidence Packet"
"Generated","2026-08-18T04:08:58.433Z"
"Period","2026-05-20 to 2026-08-18"

"Agency Information"
"Name","Diego's Agency"
"EIN","12-3456789"
"Address","750 N CAPITOL AVE, STE A3, SAN JOSE, CA 95133"
"Branches","ILS - Independent Living Services; SLS - Supported Living Services"

"Agency Obligations"
"Obligation","Due","Completed","Status"
"General liability insurance certificate","2026-08-28","","Current"
"Commercial auto insurance certificate","2027-08-18","","Current"
"Independent CPA audit or review (WIC §4652.5)","2027-08-18","","Current"
"Conflict-of-interest statements","2027-08-18","","Current"
"Whistleblower-protection policy acknowledgement","2027-08-18","","Current"
"Approved program design review","2027-08-18","","Current"
"Workers' compensation insurance certificate","2027-08-18","2026-08-18","Current"
"DS 1891 applicant/vendor disclosure statement","2028-08-18","","Current"
"DS 1896 HCBS Provider Agreement","2028-08-18","","Current"

"Personnel Roster"
"Name","Credential Status","Missing Credentials","Expired Credentials","Overridden Credentials"
"Unknown","mock","basic","clear","2026-07-31T04:26:42.800Z","2026-07-31T04:26:42.800Z"
"Unknown","mock","basic","clear","2026-07-24T23:02:36.299Z","2026-07-24T23:02:36.299Z"
"Unknown","mock","basic","clear","2026-07-24T22:58:49.359Z","2026-07-24T22:58:49.359Z"
"Unknown","mock","basic","clear","2026-07-24T23:04:12.854Z","2026-07-24T23:04:12.854Z"
"Unknown","mock","basic","clear","2026-08-03T23:49:00.325Z","2026-08-03T23:49:00.325Z"
"Unknown","mock","basic","clear","2026-07-31T02:16:22.298Z","2026-07-31T02:16:22.298Z"
"Unknown","mock","basic","clear","2026-07-25T09:12:29.965Z","2026-07-25T09:12:29.965Z"
"Unknown","mock","basic","clear","2026-07-30T01:35:59.292Z","2026-07-30T01:35:59.292Z"
"Unknown","mock","basic","clear","2026-07-30T02:29:10.856Z","2026-07-30T02:29:10.856Z"
"Unknown","mock","basic","clear","2026-07-24T06:35:57.428Z","2026-07-24T06:35:57.428Z"
"Unknown","mock","basic","clear","2026-07-29T23:07:00.304Z","2026-07-29T23:07:00.304Z"
"Unknown","mock","basic","clear","2026-07-31T00:47:28.493Z","2026-07-31T00:47:28.493Z"
"Unknown","mock","basic","clear","2026-07-30T01:46:19.785Z","2026-07-30T01:46:19.785Z"
"Unknown","mock","basic","clear","2026-08-12T02:01:06.801Z","2026-08-12T02:01:06.801Z"
"Unknown","mock","basic","clear","2026-07-30T02:56:17.637Z","2026-07-30T02:56:17.637Z"
"Unknown","mock","basic","clear","2026-07-31T19:31:33.676Z","2026-07-31T19:31:33.676Z"
"Unknown","mock","basic","clear","2026-07-31T04:22:37.672Z","2026-07-31T04:22:37.672Z"
"Unknown","mock","basic","clear","2026-07-25T08:17:56.551Z","2026-07-25T08:17:56.551Z"
"Unknown","mock","basic","clear","2026-07-31T04:30:51.422Z","2026-07-31T04:30:51.422Z"
"Unknown","mock","basic","clear","2026-07-24T05:57:08.249Z","2026-07-24T05:57:08.249Z"
"Unknown","mock","basic","clear","2026-07-30T00:35:17.851Z","2026-07-30T00:35:17.851Z"
"Unknown","mock","basic","clear","2026-07-24T14:15:56.899Z","2026-07-24T14:15:56.899Z"
"Unknown","mock","basic","clear","2026-07-25T09:07:59.619Z","2026-07-25T09:07:59.619Z"
"Unknown","mock","basic","clear","2026-08-04T00:18:29.258Z","2026-08-04T00:18:29.258Z"
"Unknown","mock","basic","clear","2026-07-31T02:07:23.734Z","2026-07-31T02:07:23.734Z"
"Unknown","mock","basic","clear","2026-07-31T01:57:16.907Z","2026-07-31T01:57:16.907Z"
"Unknown","mock","basic","clear","2026-07-24T05:11:53.491Z","2026-07-24T05:11:53.491Z"
"Unknown","mock","basic","clear","2026-07-31T19:39:45.810Z","2026-07-31T19:39:45.810Z"
"Unknown","mock","basic","clear","2026-08-11T23:05:21.912Z","2026-08-11T23:05:21.912Z"
"Jesus Gallardo","manual_upload","basic","completed","2026-07-25T06:53:25.023Z","2026-07-25T06:53:25.875Z"
"Unknown","mock","basic","clear","2026-07-24T05:56:05.079Z","2026-07-24T05:56:05.079Z"
"Unknown","mock","basic","clear","2026-07-30T03:22:08.409Z","2026-07-30T03:22:08.409Z"
"Unknown","mock","basic","completed","2026-07-23T17:48:59.937Z","2026-07-23T17:49:34.111Z"
"Unknown","mock","basic","clear","2026-07-31T02:10:47.725Z","2026-07-31T02:10:47.725Z"
"Unknown","mock","basic","clear","2026-07-30T02:52:20.733Z","2026-07-30T02:52:20.733Z"
"Unknown","mock","basic","clear","2026-07-31T19:35:47.566Z","2026-07-31T19:35:47.566Z"
"Unknown","mock","basic","completed","2026-07-24T07:03:43.891Z","2026-07-24T07:04:16.543Z"
"Unknown","mock","basic","clear","2026-07-24T07:58:26.852Z","2026-07-24T07:58:26.852Z"
"Unknown","mock","basic","clear","2026-08-11T23:07:45.810Z","2026-08-11T23:07:45.810Z"
"Unknown","mock","basic","clear","2026-07-30T02:30:34.935Z","2026-07-30T02:30:34.935Z"
"Cesar Montes","manual_upload","basic","completed","2026-07-25T06:14:41.399Z","2026-07-25T06:14:41.463Z"
"Unknown","mock","basic","clear","2026-07-30T00:37:39.677Z","2026-07-30T00:37:39.677Z"
"Unknown","mock","basic","clear","2026-07-30T01:35:41.683Z","2026-07-30T01:35:41.683Z"
"Unknown","mock","basic","clear","2026-08-11T23:21:42.444Z","2026-08-11T23:21:42.444Z"
"Unknown","mock","basic","clear","2026-07-30T03:18:03.191Z","2026-07-30T03:18:03.191Z"
"Unknown","mock","basic","clear","2026-07-30T01:09:34.348Z","2026-07-30T01:09:34.348Z"
"Unknown","mock","basic","clear","2026-07-25T08:40:40.991Z","2026-07-25T08:40:40.991Z"
"Unknown","mock","basic","clear","2026-07-24T23:52:48.942Z","2026-07-24T23:52:48.942Z"
"Unknown","mock","basic","clear","2026-07-30T03:11:08.168Z","2026-07-30T03:11:08.168Z"
"Unknown","mock","basic","clear","2026-08-11T22:54:15.140Z","2026-08-11T22:54:15.140Z"
"Unknown","mock","basic","completed","2026-07-30T01:37:36.433Z","2026-07-30T01:38:12.635Z"
"Unknown","mock","basic","clear","2026-07-31T02:08:04.032Z","2026-07-31T02:08:04.032Z"
"Unknown","mock","basic","clear","2026-07-30T00:25:28.232Z","2026-07-30T00:25:28.232Z"
"Unknown","mock","basic","clear","2026-07-25T01:11:32.351Z","2026-07-25T01:11:32.351Z"
"Unknown","mock","basic","clear","2026-08-12T00:51:16.658Z","2026-08-12T00:51:16.658Z"
"Unknown","mock","basic","clear","2026-08-12T00:49:02.751Z","2026-08-12T00:49:02.751Z"
"Unknown","mock","basic","clear","2026-08-11T22:57:53.502Z","2026-08-11T22:57:53.502Z"
"Unknown","mock","basic","clear","2026-07-30T02:00:54.014Z","2026-07-30T02:00:54.014Z"
"Unknown","mock","basic","clear","2026-07-25T03:49:13.870Z","2026-07-25T03:49:13.870Z"
"Unknown","mock","basic","clear","2026-07-31T02:30:13.082Z","2026-07-31T02:30:13.082Z"
"Unknown","mock","basic","clear","2026-07-25T03:26:48.740Z","2026-07-25T03:26:48.740Z"
"Unknown","mock","basic","clear","2026-07-30T00:43:33.701Z","2026-07-30T00:43:33.701Z"
"Unknown","mock","basic","clear","2026-07-23T18:59:32.494Z","2026-07-23T18:59:32.494Z"
"Unknown","mock","basic","clear","2026-07-23T18:11:35.264Z","2026-07-23T18:11:35.264Z"
"Unknown","mock","basic","clear","2026-07-30T03:00:35.325Z","2026-07-30T03:00:35.325Z"
"Unknown","mock","basic","clear","2026-07-30T03:22:42.100Z","2026-07-30T03:22:42.100Z"
"Unknown","mock","basic","completed","2026-07-30T02:59:47.359Z","2026-07-30T03:00:26.489Z"
"Unknown","mock","basic","completed","2026-07-24T13:27:05.515Z","2026-07-24T13:27:38.172Z"
"Unknown","mock","basic","clear","2026-07-31T04:34:24.243Z","2026-07-31T04:34:24.243Z"
"Unknown","mock","basic","clear","2026-07-24T23:51:41.545Z","2026-07-24T23:51:41.545Z"
"Unknown","mock","basic","clear","2026-07-31T19:31:00.912Z","2026-07-31T19:31:00.912Z"
"Unknown","mock","basic","clear","2026-07-30T03:13:28.989Z","2026-07-30T03:13:28.989Z"
"Unknown","mock","basic","clear","2026-07-24T13:24:46.679Z","2026-07-24T13:24:46.679Z"
"Unknown","mock","basic","clear","2026-07-30T03:16:44.233Z","2026-07-30T03:16:44.233Z"
"Unknown","mock","basic","completed","2026-07-24T06:00:30.415Z","2026-07-24T06:01:03.200Z"
"Unknown","mock","basic","clear","2026-07-31T02:26:58.751Z","2026-07-31T02:26:58.751Z"
"Unknown","mock","basic","clear","2026-07-29T21:43:44.202Z","2026-07-29T21:43:44.202Z"
"Unknown","mock","basic","clear","2026-07-30T02:24:10.299Z","2026-07-30T02:24:10.299Z"
"Unknown","mock","basic","clear","2026-07-24T14:13:41.022Z","2026-07-24T14:13:41.022Z"
"Mo Salah","manual_upload","basic","completed","2026-07-25T00:26:31.230Z","2026-07-25T00:26:31.295Z"
"Unknown","mock","basic","clear","2026-07-31T19:44:07.020Z","2026-07-31T19:44:07.020Z"
"Unknown","mock","basic","clear","2026-07-30T00:22:29.479Z","2026-07-30T00:22:29.479Z"
"Unknown","mock","basic","clear","2026-07-25T08:22:19.372Z","2026-07-25T08:22:19.372Z"
"Unknown","mock","basic","clear","2026-07-31T04:27:30.531Z","2026-07-31T04:27:30.531Z"
"Unknown","mock","basic","clear","2026-07-30T01:11:18.613Z","2026-07-30T01:11:18.613Z"
"Unknown","mock","basic","clear","2026-07-30T02:26:37.068Z","2026-07-30T02:26:37.068Z"
"Unknown","mock","basic","clear","2026-07-25T01:09:56.127Z","2026-07-25T01:09:56.127Z"
"Unknown","mock","basic","clear","2026-08-11T22:33:51.622Z","2026-08-11T22:33:51.622Z"
"Unknown","mock","basic","clear","2026-08-12T00:10:12.851Z","2026-08-12T00:10:12.851Z"
"Unknown","mock","basic","clear","2026-07-30T02:01:18.572Z","2026-07-30T02:01:18.572Z"
"Unknown","mock","basic","clear","2026-08-03T23:38:29.825Z","2026-08-03T23:38:29.825Z"
"Unknown","mock","basic","clear","2026-07-24T05:29:58.730Z","2026-07-24T05:29:58.730Z"
"Unknown","mock","basic","completed","2026-07-23T17:55:56.726Z","2026-07-23T17:56:31.854Z"
"Unknown","mock","basic","clear","2026-07-25T09:11:30.921Z","2026-07-25T09:11:30.921Z"
"Jesus Corona","manual_upload","basic","completed","2026-07-25T07:20:22.591Z","2026-07-25T07:20:22.680Z"
"Unknown","mock","basic","clear","2026-07-23T18:06:09.466Z","2026-07-23T18:06:09.466Z"
"Unknown","mock","basic","clear","2026-07-24T13:31:00.049Z","2026-07-24T13:31:00.049Z"
"Unknown","mock","basic","clear","2026-07-24T08:16:51.002Z","2026-07-24T08:16:51.002Z"
"Unknown","mock","basic","clear","2026-07-24T23:59:50.878Z","2026-07-24T23:59:50.878Z"
"Unknown","mock","basic","clear","2026-07-31T01:52:15.334Z","2026-07-31T01:52:15.334Z"
"Unknown","mock","basic","completed","2026-07-30T23:01:45.865Z","2026-07-30T23:02:29.452Z"
"Unknown","mock","basic","clear","2026-07-30T03:13:00.940Z","2026-07-30T03:13:00.940Z"
"Unknown","mock","basic","completed","2026-07-30T03:24:28.246Z","2026-07-30T03:25:04.049Z"
"Unknown","mock","basic","clear","2026-07-24T14:02:21.992Z","2026-07-24T14:02:21.992Z"
"Unknown","mock","basic","clear","2026-07-25T01:10:25.745Z","2026-07-25T01:10:25.745Z"
"Unknown","mock","basic","clear","2026-07-24T05:31:37.517Z","2026-07-24T05:31:37.517Z"
"Unknown","mock","basic","clear","2026-07-31T04:22:34.541Z","2026-07-31T04:22:34.541Z"
"Nicolas Nemeth","manual_upload","basic","completed","2026-07-24T15:49:37.749Z","2026-07-24T15:49:37.814Z"
"Unknown","mock","basic","clear","2026-07-24T07:51:43.579Z","2026-07-24T07:51:43.579Z"
"Unknown","mock","basic","clear","2026-07-24T23:03:35.829Z","2026-07-24T23:03:35.829Z"
"Unknown","mock","basic","clear","2026-07-25T00:46:10.725Z","2026-07-25T00:46:10.725Z"
"Unknown","mock","basic","clear","2026-07-31T03:11:25.204Z","2026-07-31T03:11:25.204Z"
"Unknown","mock","basic","clear","2026-08-11T22:34:53.303Z","2026-08-11T22:34:53.303Z"
"Unknown","mock","basic","clear","2026-07-31T19:38:23.166Z","2026-07-31T19:38:23.166Z"
"Unknown","mock","basic","clear","2026-07-24T14:20:27.669Z","2026-07-24T14:20:27.669Z"
"Unknown","mock","basic","clear","2026-08-12T00:15:10.059Z","2026-08-12T00:15:10.059Z"
"Unknown","mock","basic","clear","2026-07-30T23:04:33.403Z","2026-07-30T23:04:33.403Z"
"Unknown","mock","basic","clear","2026-07-30T00:18:52.690Z","2026-07-30T00:18:52.690Z"
"Unknown","mock","basic","clear","2026-07-24T06:02:06.470Z","2026-07-24T06:02:06.470Z"
"Antonio Valencia","manual_upload","basic","completed","2026-07-23T22:10:49.297Z","2026-07-23T22:10:49.351Z"
"Unknown","mock","basic","clear","2026-07-30T01:47:48.793Z","2026-07-30T01:47:48.793Z"
"Unknown","mock","basic","clear","2026-07-25T09:11:55.375Z","2026-07-25T09:11:55.375Z"
"Unknown","mock","basic","clear","2026-07-29T23:05:38.136Z","2026-07-29T23:05:38.136Z"
"Unknown","mock","basic","clear","2026-07-30T00:38:31.588Z","2026-07-30T00:38:31.588Z"
"Unknown","mock","basic","clear","2026-07-30T02:52:30.924Z","2026-07-30T02:52:30.924Z"
"Unknown","mock","basic","clear","2026-07-31T19:46:05.673Z","2026-07-31T19:46:05.673Z"
"Unknown","mock","basic","completed","2026-07-30T03:18:20.665Z","2026-07-30T03:19:00.402Z"
"Unknown","mock","basic","clear","2026-07-23T19:04:25.906Z","2026-07-23T19:04:25.906Z"
"Unknown","mock","basic","clear","2026-07-30T02:34:00.790Z","2026-07-30T02:34:00.790Z"
"Unknown","mock","basic","clear","2026-08-11T22:49:43.237Z","2026-08-11T22:49:43.237Z"
"Unknown","mock","basic","clear","2026-07-31T02:21:19.987Z","2026-07-31T02:21:19.987Z"
"Unknown","mock","basic","clear","2026-07-30T01:00:49.572Z","2026-07-30T01:00:49.572Z"
"Unknown","mock","basic","clear","2026-07-31T00:42:14.301Z","2026-07-31T00:42:14.301Z"
"Unknown","mock","basic","clear","2026-07-25T08:40:07.955Z","2026-07-25T08:40:07.955Z"
"Unknown","mock","basic","clear","2026-07-29T23:10:18.151Z","2026-07-29T23:10:18.151Z"
"Unknown","mock","basic","clear","2026-07-25T03:44:17.397Z","2026-07-25T03:44:17.397Z"
"Unknown","mock","basic","clear","2026-07-25T01:06:06.717Z","2026-07-25T01:06:06.717Z"
"Unknown","mock","basic","clear","2026-07-30T03:22:09.700Z","2026-07-30T03:22:09.700Z"
"Unknown","mock","basic","completed","2026-08-04T00:21:16.423Z","2026-08-04T00:21:52.390Z"
"Unknown","mock","basic","clear","2026-07-30T00:27:38.688Z","2026-07-30T00:27:38.688Z"
"Unknown","mock","basic","clear","2026-07-31T01:52:30.306Z","2026-07-31T01:52:30.306Z"
"Unknown","mock","basic","clear","2026-07-30T02:00:01.731Z","2026-07-30T02:00:01.731Z"
"Unknown","mock","basic","clear","2026-07-24T13:29:09.804Z","2026-07-24T13:29:09.804Z"
"Unknown","mock","basic","clear","2026-07-31T04:26:04.165Z","2026-07-31T04:26:04.165Z"
"Unknown","mock","basic","clear","2026-07-24T14:11:42.525Z","2026-07-24T14:11:42.525Z"
"Unknown","mock","basic","clear","2026-08-11T23:16:46.391Z","2026-08-11T23:16:46.391Z"
"Unknown","mock","basic","clear","2026-07-24T07:53:31.059Z","2026-07-24T07:53:31.059Z"
"Unknown","mock","basic","clear","2026-07-30T00:34:32.273Z","2026-07-30T00:34:32.273Z"
"Unknown","mock","basic","completed","2026-07-25T03:47:02.768Z","2026-07-25T03:47:36.630Z"
"Unknown","mock","basic","clear","2026-07-30T03:16:32.881Z","2026-07-30T03:16:32.881Z"
"Unknown","mock","basic","clear","2026-07-23T18:58:26.184Z","2026-07-23T18:58:26.184Z"
"Unknown","mock","basic","clear","2026-07-31T01:52:48.755Z","2026-07-31T01:52:48.755Z"
"Unknown","mock","basic","clear","2026-07-25T00:46:26.266Z","2026-07-25T00:46:26.266Z"
"Unknown","mock","basic","clear","2026-08-12T02:02:00.017Z","2026-08-12T02:02:00.017Z"
"Unknown","mock","basic","clear","2026-08-11T22:38:49.513Z","2026-08-11T22:38:49.513Z"
"Unknown","mock","basic","clear","2026-07-23T18:22:15.933Z","2026-07-23T18:22:15.933Z"
"Unknown","mock","basic","clear","2026-07-24T14:03:00.689Z","2026-07-24T14:03:00.689Z"
"Unknown","mock","basic","clear","2026-07-30T02:36:23.832Z","2026-07-30T02:36:23.832Z"
"Unknown","mock","basic","clear","2026-07-23T18:02:28.687Z","2026-07-23T18:02:28.687Z"
"Unknown","mock","basic","clear","2026-07-30T03:07:27.757Z","2026-07-30T03:07:27.757Z"
"Unknown","mock","basic","clear","2026-07-24T08:12:52.360Z","2026-07-24T08:12:52.360Z"
"Unknown","mock","basic","clear","2026-07-24T23:50:27.842Z","2026-07-24T23:50:27.842Z"
"Unknown","mock","basic","clear","2026-07-24T13:46:36.584Z","2026-07-24T13:46:36.584Z"
"Unknown","mock","basic","clear","2026-07-23T19:27:29.507Z","2026-07-23T19:27:29.507Z"
"Unknown","mock","basic","clear","2026-08-11T22:48:32.149Z","2026-08-11T22:48:32.149Z"
"Unknown","mock","basic","clear","2026-08-03T23:44:45.325Z","2026-08-03T23:44:45.325Z"
"Unknown","mock","basic","clear","2026-07-24T06:41:21.848Z","2026-07-24T06:41:21.848Z"
"Unknown","mock","basic","clear","2026-08-04T00:27:41.870Z","2026-08-04T00:27:41.870Z"
"Unknown","mock","basic","clear","2026-07-30T03:16:32.181Z","2026-07-30T03:16:32.181Z"
"Unknown","mock","basic","clear","2026-07-30T02:27:29.711Z","2026-07-30T02:27:29.711Z"
"Unknown","mock","basic","clear","2026-07-31T04:29:12.679Z","2026-07-31T04:29:12.679Z"
"Unknown","mock","basic","clear","2026-07-29T21:44:16.108Z","2026-07-29T21:44:16.108Z"
"Unknown","mock","basic","clear","2026-07-24T07:52:10.699Z","2026-07-24T07:52:10.699Z"
"Unknown","mock","basic","clear","2026-07-25T08:21:46.184Z","2026-07-25T08:21:46.184Z"
"Unknown","mock","basic","clear","2026-07-31T19:38:29.639Z","2026-07-31T19:38:29.639Z"
"Unknown","mock","basic","clear","2026-07-25T00:45:52.934Z","2026-07-25T00:45:52.934Z"
"Unknown","mock","basic","clear","2026-08-12T02:05:42.647Z","2026-08-12T02:05:42.647Z"
"Unknown","mock","basic","clear","2026-08-03T23:38:12.795Z","2026-08-03T23:38:12.795Z"
"Unknown","mock","basic","clear","2026-08-12T02:06:50.817Z","2026-08-12T02:06:50.817Z"
"Unknown","mock","basic","clear","2026-07-24T07:54:00.215Z","2026-07-24T07:54:00.215Z"
"Unknown","mock","basic","clear","2026-07-24T14:09:45.300Z","2026-07-24T14:09:45.300Z"
"Unknown","mock","basic","clear","2026-07-24T05:57:59.739Z","2026-07-24T05:57:59.739Z"
"Unknown","mock","basic","completed","2026-07-24T07:56:18.060Z","2026-07-24T07:56:51.246Z"
"Unknown","mock","basic","clear","2026-07-31T02:31:09.545Z","2026-07-31T02:31:09.545Z"
"Unknown","mock","basic","clear","2026-08-03T23:45:17.011Z","2026-08-03T23:45:17.011Z"
"Unknown","mock","basic","clear","2026-07-30T00:38:13.154Z","2026-07-30T00:38:13.154Z"
"Unknown","mock","basic","completed","2026-07-25T09:10:17.762Z","2026-07-25T09:10:56.095Z"
"Unknown","mock","basic","clear","2026-07-24T08:11:28.364Z","2026-07-24T08:11:28.364Z"
"Guillermo Ochoa","manual_upload","basic","completed","2026-07-25T07:05:55.318Z","2026-07-25T07:05:55.406Z"
"Unknown","mock","basic","clear","2026-07-23T19:05:28.028Z","2026-07-23T19:05:28.028Z"
"Unknown","mock","basic","clear","2026-07-31T19:40:18.347Z","2026-07-31T19:40:18.347Z"
"Unknown","mock","basic","clear","2026-07-31T01:56:19.812Z","2026-07-31T01:56:19.812Z"
"Unknown","mock","basic","clear","2026-07-30T03:33:04.990Z","2026-07-30T03:33:04.990Z"
"Unknown","mock","basic","clear","2026-08-11T22:43:34.585Z","2026-08-11T22:43:34.585Z"
"Unknown","mock","basic","clear","2026-07-23T19:24:27.722Z","2026-07-23T19:24:27.722Z"
"Unknown","mock","basic","clear","2026-08-04T00:15:12.775Z","2026-08-04T00:15:12.775Z"
"Unknown","mock","basic","clear","2026-07-31T01:56:49.369Z","2026-07-31T01:56:49.369Z"
"Unknown","mock","basic","clear","2026-07-31T03:02:58.180Z","2026-07-31T03:02:58.180Z"
"Unknown","mock","basic","clear","2026-07-30T00:35:36.420Z","2026-07-30T00:35:36.420Z"
"Unknown","mock","basic","clear","2026-08-12T00:07:32.296Z","2026-08-12T00:07:32.296Z"
"Unknown","mock","basic","clear","2026-07-31T04:23:40.484Z","2026-07-31T04:23:40.484Z"
"Nico Williams","manual_upload","basic","completed","2026-07-23T00:26:58.181Z",""
"Unknown","mock","basic","clear","2026-07-24T06:02:40.803Z","2026-07-24T06:02:40.803Z"
"Unknown","mock","basic","completed","2026-08-11T23:00:58.907Z","2026-08-11T23:01:42.922Z"
"Unknown","mock","basic","clear","2026-07-31T02:27:08.271Z","2026-07-31T02:27:08.271Z"
"Unknown","mock","basic","clear","2026-07-24T14:19:30.780Z","2026-07-24T14:19:30.780Z"
"Unknown","mock","basic","clear","2026-07-24T14:15:22.674Z","2026-07-24T14:15:22.674Z"
"Unknown","mock","basic","clear","2026-07-23T19:03:59.151Z","2026-07-23T19:03:59.151Z"
"Unknown","mock","basic","clear","2026-07-30T03:06:58.316Z","2026-07-30T03:06:58.316Z"
"Unknown","mock","basic","clear","2026-08-11T22:51:51.824Z","2026-08-11T22:51:51.824Z"
"Unknown","mock","basic","clear","2026-07-24T05:29:41.299Z","2026-07-24T05:29:41.299Z"
"Unknown","mock","basic","clear","2026-07-24T23:56:11.341Z","2026-07-24T23:56:11.341Z"
"Unknown","mock","basic","clear","2026-07-25T03:44:34.553Z","2026-07-25T03:44:34.553Z"
"Unknown","mock","basic","clear","2026-07-30T03:25:48.441Z","2026-07-30T03:25:48.441Z"
"Unknown","mock","basic","clear","2026-07-30T00:21:28.579Z","2026-07-30T00:21:28.579Z"
"Unknown","mock","basic","clear","2026-07-24T23:52:34.376Z","2026-07-24T23:52:34.376Z"
"Unknown","mock","basic","clear","2026-07-25T03:26:33.155Z","2026-07-25T03:26:33.155Z"
"Unknown","mock","basic","clear","2026-07-25T03:42:50.484Z","2026-07-25T03:42:50.484Z"
"Unknown","mock","basic","clear","2026-08-11T23:13:50.869Z","2026-08-11T23:13:50.869Z"
"Unknown","mock","basic","clear","2026-07-24T05:57:42.919Z","2026-07-24T05:57:42.919Z"
"Unknown","mock","basic","clear","2026-07-30T22:57:00.679Z","2026-07-30T22:57:00.679Z"
"Unknown","mock","basic","clear","2026-07-31T02:10:26.962Z","2026-07-31T02:10:26.962Z"
"Unknown","mock","basic","clear","2026-08-12T00:09:39.952Z","2026-08-12T00:09:39.952Z"
"Unknown","mock","basic","clear","2026-07-30T22:58:38.426Z","2026-07-30T22:58:38.426Z"
"Unknown","mock","basic","clear","2026-08-11T22:57:17.510Z","2026-08-11T22:57:17.510Z"
"Unknown","mock","basic","clear","2026-08-11T23:04:56.237Z","2026-08-11T23:04:56.237Z"
"Unknown","mock","basic","clear","2026-08-11T22:32:18.805Z","2026-08-11T22:32:18.805Z"
"Unknown","mock","basic","clear","2026-08-12T00:07:51.704Z","2026-08-12T00:07:51.704Z"
"Unknown","mock","basic","clear","2026-07-24T23:29:41.287Z","2026-07-24T23:29:41.287Z"
"Unknown","mock","basic","clear","2026-07-24T06:37:43.376Z","2026-07-24T06:37:43.376Z"
"Unknown","mock","basic","clear","2026-07-30T01:12:17.243Z","2026-07-30T01:12:17.243Z"
"Unknown","mock","basic","clear","2026-07-24T23:03:10.139Z","2026-07-24T23:03:10.139Z"
"Unknown","mock","basic","clear","2026-07-29T23:02:34.475Z","2026-07-29T23:02:34.475Z"
"Unknown","mock","basic","clear","2026-07-30T22:57:40.941Z","2026-07-30T22:57:40.941Z"
"Unknown","mock","basic","clear","2026-07-30T01:38:21.252Z","2026-07-30T01:38:21.252Z"
"Unknown","mock","basic","clear","2026-07-30T02:59:36.568Z","2026-07-30T02:59:36.568Z"
"Unknown","mock","basic","clear","2026-07-24T05:07:25.617Z","2026-07-24T05:07:25.617Z"
"Unknown","mock","basic","clear","2026-07-24T14:09:10.344Z","2026-07-24T14:09:10.344Z"
"Unknown","mock","basic","clear","2026-07-25T03:48:13.899Z","2026-07-25T03:48:13.899Z"
"Unknown","mock","basic","completed","2026-07-30T02:03:09.810Z","2026-07-30T02:03:55.975Z"
"Unknown","mock","basic","clear","2026-07-25T09:07:12.723Z","2026-07-25T09:07:12.723Z"
"Unknown","mock","basic","clear","2026-07-23T19:22:43.808Z","2026-07-23T19:22:43.808Z"
"Unknown","mock","basic","clear","2026-07-25T08:17:41.361Z","2026-07-25T08:17:41.361Z"
"Unknown","mock","basic","clear","2026-07-30T03:09:45.894Z","2026-07-30T03:09:45.894Z"
"Unknown","mock","basic","clear","2026-07-31T04:17:49.870Z","2026-07-31T04:17:49.870Z"
"Unknown","mock","basic","clear","2026-07-30T03:19:10.204Z","2026-07-30T03:19:10.204Z"
"Unknown","mock","basic","clear","2026-08-11T22:57:33.512Z","2026-08-11T22:57:33.512Z"
"Unknown","mock","basic","clear","2026-07-30T02:05:07.688Z","2026-07-30T02:05:07.688Z"
"Unknown","mock","basic","clear","2026-07-23T19:23:01.498Z","2026-07-23T19:23:01.498Z"
"Unknown","mock","basic","clear","2026-07-30T02:35:18.619Z","2026-07-30T02:35:18.619Z"
"Unknown","mock","basic","clear","2026-08-04T00:23:39.219Z","2026-08-04T00:23:39.219Z"
"Unknown","mock","basic","clear","2026-07-24T14:22:58.024Z","2026-07-24T14:22:58.024Z"
"Unknown","mock","basic","clear","2026-07-29T21:44:34.947Z","2026-07-29T21:44:34.947Z"
"Unknown","mock","basic","clear","2026-07-24T14:04:06.853Z","2026-07-24T14:04:06.853Z"
"Unknown","mock","basic","clear","2026-07-24T08:10:36.323Z","2026-07-24T08:10:36.323Z"
"Unknown","mock","basic","clear","2026-07-24T07:01:07.628Z","2026-07-24T07:01:07.628Z"
"Unknown","mock","basic","clear","2026-07-30T00:58:17.140Z","2026-07-30T00:58:17.140Z"
"Unknown","mock","basic","clear","2026-08-12T02:00:27.527Z","2026-08-12T02:00:27.527Z"
"Unknown","mock","basic","clear","2026-07-29T21:44:01.377Z","2026-07-29T21:44:01.377Z"
"Unknown","mock","basic","clear","2026-08-04T00:22:58.738Z","2026-08-04T00:22:58.738Z"
"Unknown","mock","basic","clear","2026-07-24T06:59:04.714Z","2026-07-24T06:59:04.714Z"
"Unknown","mock","basic","clear","2026-07-24T07:51:52.394Z","2026-07-24T07:51:52.394Z"
"Unknown","mock","basic","clear","2026-07-24T06:46:38.769Z","2026-07-24T06:46:38.769Z"
"Unknown","mock","basic","clear","2026-07-23T17:53:35.235Z","2026-07-23T17:53:35.235Z"
"Unknown","mock","basic","clear","2026-07-30T03:36:07.622Z","2026-07-30T03:36:07.622Z"
"Unknown","mock","basic","completed","2026-07-30T01:11:21.669Z","2026-07-30T01:12:05.513Z"
"Unknown","mock","basic","clear","2026-07-24T13:48:20.143Z","2026-07-24T13:48:20.143Z"
"Unknown","mock","basic","clear","2026-08-12T00:26:56.900Z","2026-08-12T00:26:56.900Z"
"Unknown","mock","basic","clear","2026-07-29T23:15:05.885Z","2026-07-29T23:15:05.885Z"
